,House Style,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin Type 2,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Fireplaces,Garage Type,Garage Finish,Garage Cars,Paved Drive
1757,1Story,Gable,CompShg,VinylSd,VinylSd,CBlock,TA,TA,Mn,Rec,Unf,0.0,0.0,1,0,3,1,TA,6,1,Attchd,Unf,1.0,Y
1758,1Story,Hip,CompShg,CemntBd,CmentBd,PConc,Ex,TA,Gd,GLQ,Unf,1.0,1.0,2,0,2,1,Gd,5,1,Attchd,Fin,2.0,Y
1759,2Story,Gable,CompShg,CemntBd,CmentBd,Stone,TA,Gd,No,GLQ,Unf,0.0,0.0,2,0,4,1,Gd,9,2,Attchd,RFn,1.0,Y
1760,SLvl,Gable,CompShg,VinylSd,VinylSd,PConc,Gd,TA,No,GLQ,Unf,0.0,0.0,2,1,3,1,TA,7,1,BuiltIn,Fin,2.0,Y
1761,1Story,Gable,CompShg,HdBoard,HdBoard,CBlock,TA,TA,No,ALQ,Unf,0.0,0.0,1,0,3,1,Gd,6,0,Attchd,Unf,1.0,Y
1762,2Story,Gable,CompShg,VinylSd,VinylSd,PConc,Gd,TA,No,Unf,Unf,0.0,0.0,2,1,3,1,Gd,6,1,BuiltIn,Fin,2.0,Y
1763,2Story,Gable,CompShg,MetalSd,MetalSd,CBlock,TA,TA,No,ALQ,Unf,0.0,0.0,2,1,5,1,TA,8,1,Attchd,RFn,2.0,Y
1764,2Story,Gable,CompShg,VinylSd,VinylSd,PConc,Gd,TA,No,Unf,Unf,0.0,0.0,3,1,4,1,Gd,10,1,BuiltIn,Fin,3.0,Y
1765,1.5Fin,Gable,CompShg,Stucco,Stucco,PConc,TA,TA,No,LwQ,Unf,0.0,0.0,1,1,4,1,TA,7,2,Detchd,Unf,1.0,Y
1766,1Story,Hip,CompShg,VinylSd,VinylSd,PConc,Ex,TA,Mn,Unf,Unf,0.0,0.0,2,0,3,1,Gd,7,1,Attchd,Fin,2.0,Y
1767,1Story,Hip,CompShg,HdBoard,HdBoard,CBlock,TA,TA,No,BLQ,Unf,1.0,0.0,1,0,2,1,TA,6,0,Attchd,Fin,1.0,Y
1768,2Story,Gable,CompShg,VinylSd,VinylSd,CBlock,TA,TA,No,Rec,Unf,0.0,1.0,1,1,4,1,TA,9,1,Attchd,RFn,2.0,Y
1769,1Story,Gable,CompShg,Plywood,ImStucc,PConc,Gd,TA,No,Unf,Unf,0.0,0.0,2,0,2,1,Gd,5,0,Attchd,RFn,2.0,Y
1770,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,CBlock,TA,TA,Mn,Unf,Unf,0.0,0.0,2,0,3,1,TA,5,0,Detchd,Unf,2.0,N
1771,1Story,Hip,CompShg,VinylSd,VinylSd,PConc,Gd,TA,Av,Unf,Unf,0.0,0.0,2,0,3,1,Gd,9,1,Attchd,Fin,3.0,Y
1772,2Story,Gable,CompShg,HdBoard,HdBoard,CBlock,TA,TA,No,Unf,Unf,0.0,0.0,1,1,3,1,TA,6,0,Detchd,Unf,2.0,Y
1773,2Story,Gable,CompShg,VinylSd,VinylSd,PConc,Gd,TA,No,GLQ,Unf,1.0,0.0,2,1,3,1,Gd,8,1,Attchd,Unf,3.0,Y
1774,1Story,Gable,CompShg,WdShing,Wd Shng,CBlock,TA,TA,No,LwQ,Unf,0.0,0.0,1,1,3,1,TA,6,1,Attchd,Unf,1.0,Y
1775,2Story,Gable,CompShg,VinylSd,VinylSd,PConc,Gd,TA,No,GLQ,Unf,1.0,0.0,2,1,3,1,Gd,6,0,Attchd,RFn,2.0,Y
1776,2Story,Gable,CompShg,MetalSd,MetalSd,BrkTil,TA,TA,Mn,Unf,Unf,0.0,0.0,1,1,4,1,TA,8,0,Detchd,Unf,1.0,N
1777,1Story,Gable,CompShg,WdShing,Wd Shng,BrkTil,TA,TA,No,LwQ,BLQ,0.0,0.0,1,0,2,1,TA,5,1,Detchd,Unf,1.0,Y
1778,SLvl,Gable,CompShg,Wd Sdng,Wd Sdng,CBlock,Gd,TA,Av,Rec,GLQ,0.0,0.0,1,1,2,1,Gd,5,1,Attchd,Unf,2.0,Y
1779,1Story,Gable,CompShg,MetalSd,MetalSd,CBlock,TA,TA,No,ALQ,Unf,0.0,0.0,1,0,3,1,TA,5,0,Detchd,Unf,2.0,Y
1780,2Story,Mansard,WdShake,WdShing,Plywood,CBlock,Gd,TA,No,Unf,Unf,0.0,0.0,2,1,3,1,TA,8,1,Attchd,RFn,2.0,Y
1781,1Story,Gable,CompShg,VinylSd,VinylSd,PConc,Gd,TA,Av,Unf,Unf,0.0,0.0,2,0,2,1,Gd,6,1,Attchd,Fin,2.0,Y
1782,2Story,Gable,CompShg,MetalSd,Wd Sdng,BrkTil,TA,Fa,No,Unf,Unf,0.0,0.0,3,1,4,1,TA,8,0,BuiltIn,RFn,2.0,Y
1784,1Story,Hip,CompShg,Wd Sdng,Wd Sdng,CBlock,Gd,TA,No,ALQ,Unf,1.0,0.0,1,1,3,1,TA,5,1,Detchd,Unf,2.0,Y
1785,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,CBlock,TA,TA,No,Unf,Unf,0.0,0.0,2,0,5,2,TA,9,0,Detchd,Unf,2.0,Y
1786,2Story,Gable,CompShg,VinylSd,VinylSd,PConc,Gd,TA,No,GLQ,Unf,1.0,0.0,2,1,3,1,Gd,6,0,Attchd,RFn,2.0,Y
1787,1Story,Hip,CompShg,CemntBd,CmentBd,PConc,Ex,TA,Gd,GLQ,Unf,1.0,1.0,2,0,2,1,Gd,5,1,Attchd,Fin,2.0,Y
1789,1Story,Gable,CompShg,HdBoard,HdBoard,CBlock,TA,TA,No,LwQ,Unf,0.0,0.0,2,0,6,2,TA,10,0,Detchd,Unf,2.0,Y
1790,1Story,Gable,CompShg,VinylSd,VinylSd,PConc,Gd,TA,No,GLQ,Unf,1.0,0.0,2,0,3,1,Gd,6,0,Attchd,RFn,2.0,Y
1791,2.5Unf,Gable,CompShg,Wd Sdng,Wd Sdng,BrkTil,TA,TA,No,LwQ,Unf,0.0,0.0,2,1,5,2,TA,13,2,Detchd,Unf,2.0,Y
1792,1Story,Gable,CompShg,VinylSd,VinylSd,PConc,Gd,TA,Gd,GLQ,Unf,1.0,0.0,1,1,1,1,Gd,5,1,Attchd,RFn,2.0,Y
1793,2Story,Gable,CompShg,Wd Sdng,Wd Sdng,Stone,Po,Fa,No,Unf,Unf,0.0,0.0,1,0,2,1,TA,6,0,Detchd,Unf,1.0,Y
1794,1.5Fin,Gable,CompShg,VinylSd,VinylSd,CBlock,TA,TA,No,Unf,Unf,0.0,0.0,1,0,2,1,Fa,5,0,Detchd,Unf,2.0,P
1795,1Story,Gable,CompShg,Wd Sdng,Plywood,CBlock,Gd,TA,Gd,GLQ,Rec,1.0,0.0,1,0,1,1,Gd,4,1,Attchd,Fin,2.0,Y
1796,2Story,Hip,CompShg,VinylSd,VinylSd,PConc,Ex,TA,Gd,Unf,Unf,0.0,0.0,3,1,4,1,Ex,12,1,BuiltIn,RFn,3.0,Y
1797,1Story,Gable,CompShg,MetalSd,MetalSd,BrkTil,TA,TA,No,BLQ,Unf,0.0,0.0,1,0,2,1,Gd,5,1,Detchd,Unf,2.0,Y
1798,1Story,Hip,CompShg,HdBoard,HdBoard,CBlock,TA,TA,No,Unf,Unf,0.0,0.0,1,0,2,1,TA,5,0,Attchd,Fin,2.0,P
1800,2Story,Gable,CompShg,VinylSd,VinylSd,PConc,Gd,TA,No,GLQ,Unf,1.0,0.0,2,1,3,1,Gd,8,1,BuiltIn,RFn,3.0,Y
1801,2Story,Gable,CompShg,HdBoard,HdBoard,CBlock,TA,TA,No,Rec,Unf,0.0,0.0,1,1,4,1,TA,8,1,Attchd,Fin,2.0,Y
1802,2Story,Gable,CompShg,VinylSd,VinylSd,PConc,Gd,TA,Gd,Unf,Unf,0.0,0.0,2,1,3,1,Gd,8,0,BuiltIn,RFn,2.0,Y
1803,1Story,Gable,CompShg,Plywood,Plywood,PConc,Gd,TA,No,LwQ,Unf,1.0,0.0,1,1,3,1,TA,6,0,Attchd,Unf,2.0,Y
1804,2.5Unf,Gable,CompShg,MetalSd,Stucco,BrkTil,TA,TA,Mn,Unf,Unf,0.0,0.0,1,1,4,1,Gd,7,1,Detchd,Unf,1.0,N
1805,1Story,Gable,CompShg,MetalSd,MetalSd,CBlock,TA,TA,No,Unf,Unf,0.0,0.0,1,0,2,1,TA,5,0,Detchd,RFn,1.0,Y
1806,1Story,Gable,CompShg,VinylSd,VinylSd,PConc,Gd,TA,Av,ALQ,Unf,0.0,0.0,2,0,3,1,Gd,6,0,Attchd,RFn,2.0,Y
1807,2Story,Gable,CompShg,VinylSd,VinylSd,PConc,Gd,TA,No,GLQ,Unf,1.0,0.0,2,1,3,1,Gd,9,1,BuiltIn,RFn,3.0,Y
1808,SLvl,Gable,CompShg,Plywood,Plywood,CBlock,TA,Fa,No,ALQ,Unf,0.0,0.0,3,0,3,1,Gd,8,1,Attchd,RFn,2.0,Y
1809,1.5Fin,Gable,CompShg,MetalSd,MetalSd,CBlock,TA,TA,No,ALQ,Unf,0.0,0.0,1,1,2,1,TA,6,0,Detchd,Unf,1.0,Y
1810,2Story,Gable,CompShg,HdBoard,HdBoard,PConc,Gd,Gd,No,GLQ,Rec,0.0,0.0,2,1,3,1,Gd,6,0,Attchd,RFn,2.0,Y
1811,2Story,Gable,CompShg,MetalSd,MetalSd,PConc,Gd,TA,No,Unf,Unf,0.0,0.0,2,1,2,1,Gd,5,0,Detchd,RFn,2.0,Y
1812,2Story,Gable,CompShg,HdBoard,HdBoard,CBlock,Gd,TA,No,ALQ,Unf,0.0,0.0,2,1,4,1,Ex,9,1,Attchd,RFn,2.0,Y
1813,1Story,Hip,CompShg,VinylSd,VinylSd,PConc,Gd,TA,No,GLQ,Unf,1.0,0.0,2,0,2,1,Gd,7,1,Attchd,Fin,2.0,Y
1815,1Story,Gable,CompShg,VinylSd,VinylSd,PConc,Ex,Gd,No,GLQ,Unf,1.0,0.0,2,1,2,1,Gd,6,1,Attchd,RFn,3.0,Y
1816,2Story,Gable,CompShg,Plywood,Plywood,CBlock,Gd,TA,Gd,GLQ,Unf,1.0,0.0,2,1,3,1,TA,7,1,Attchd,Fin,2.0,Y
1817,1Story,Hip,CompShg,CemntBd,CmentBd,CBlock,TA,TA,No,Unf,Unf,0.0,0.0,1,0,3,1,TA,5,0,Detchd,Unf,1.0,Y
1818,1.5Fin,Gable,CompShg,VinylSd,VinylSd,CBlock,TA,TA,No,BLQ,Unf,0.0,0.0,1,1,3,1,TA,6,0,Attchd,Unf,1.0,Y
1819,1Story,Hip,CompShg,VinylSd,VinylSd,PConc,Ex,TA,Av,GLQ,Unf,1.0,0.0,2,1,3,1,Ex,8,2,Attchd,Fin,3.0,Y
1820,2Story,Gable,CompShg,VinylSd,VinylSd,CBlock,Gd,TA,No,Unf,Unf,0.0,0.0,3,0,3,1,Gd,7,0,Attchd,Unf,2.0,Y
1821,1Story,Gable,CompShg,VinylSd,VinylSd,PConc,Gd,TA,Av,Unf,Unf,0.0,0.0,2,0,3,1,Gd,6,0,Attchd,RFn,2.0,Y
1822,2Story,Gable,CompShg,MetalSd,MetalSd,CBlock,TA,TA,No,ALQ,Unf,0.0,0.0,2,1,4,1,TA,7,1,Attchd,Fin,2.0,Y
1823,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,BrkTil,TA,TA,No,Unf,Unf,0.0,0.0,2,0,4,1,TA,5,0,Detchd,Unf,1.0,Y
1824,1Story,Gable,CompShg,MetalSd,MetalSd,PConc,Ex,TA,Av,GLQ,Unf,1.0,0.0,2,0,2,1,Gd,6,1,Attchd,Fin,2.0,Y
1825,1Story,Gable,CompShg,VinylSd,VinylSd,PConc,Gd,TA,Av,Unf,Unf,0.0,0.0,2,0,2,1,Gd,6,1,Attchd,Fin,2.0,Y
1826,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,BrkTil,TA,TA,No,BLQ,Unf,1.0,0.0,1,0,2,1,TA,5,0,Detchd,Unf,1.0,Y
1827,SLvl,Hip,CompShg,Plywood,Plywood,CBlock,TA,TA,No,Unf,Unf,0.0,0.0,2,1,3,1,TA,7,1,Attchd,RFn,2.0,Y
1828,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,CBlock,Gd,TA,Mn,ALQ,Unf,1.0,0.0,2,0,3,1,Gd,8,0,Attchd,RFn,2.0,Y
1829,1Story,Gable,CompShg,VinylSd,VinylSd,PConc,Gd,TA,Mn,GLQ,Unf,1.0,0.0,2,0,3,1,Gd,7,0,Attchd,RFn,3.0,Y
1830,2Story,Gable,CompShg,Plywood,Plywood,CBlock,TA,TA,No,Unf,Unf,0.0,0.0,1,1,2,1,TA,5,2,Attchd,RFn,1.0,Y
1831,2Story,Gable,CompShg,VinylSd,VinylSd,PConc,Gd,TA,Mn,Unf,Unf,0.0,0.0,2,1,3,1,Ex,8,1,Attchd,RFn,3.0,Y
1832,2Story,Gable,CompShg,VinylSd,VinylSd,PConc,Gd,TA,No,GLQ,Unf,0.0,0.0,2,1,3,1,Gd,9,1,Attchd,Fin,2.0,Y
1833,SLvl,Gable,CompShg,BrkFace,Plywood,CBlock,Gd,TA,Av,GLQ,Rec,1.0,0.0,1,0,3,1,TA,6,0,Attchd,RFn,1.0,Y
1834,2Story,Gable,CompShg,HdBoard,ImStucc,CBlock,TA,TA,No,Unf,Unf,0.0,0.0,1,1,3,1,TA,6,0,Detchd,Unf,1.0,Y
1835,2Story,Hip,CompShg,VinylSd,VinylSd,PConc,Gd,TA,Av,Unf,Unf,0.0,0.0,2,1,3,1,Ex,9,1,BuiltIn,Fin,3.0,Y
1836,1Story,Gable,CompShg,VinylSd,VinylSd,PConc,Gd,TA,Av,Unf,Unf,0.0,0.0,2,0,3,1,Gd,7,1,Attchd,Fin,3.0,Y
1837,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,CBlock,TA,TA,Mn,BLQ,Rec,0.0,1.0,1,0,3,1,Gd,5,0,Detchd,Unf,2.0,Y
1838,2Story,Gable,CompShg,MetalSd,MetalSd,CBlock,Gd,TA,No,Unf,Unf,0.0,0.0,1,1,2,1,TA,5,1,Attchd,Fin,2.0,Y
1839,2Story,Gable,CompShg,VinylSd,VinylSd,PConc,Gd,TA,No,Unf,Unf,0.0,0.0,3,0,3,1,Gd,7,0,Attchd,Fin,2.0,Y
1840,1Story,Gable,CompShg,VinylSd,VinylSd,PConc,Gd,TA,Av,Unf,Unf,0.0,0.0,2,0,3,1,Gd,7,0,Attchd,RFn,3.0,Y
1842,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,BrkTil,TA,TA,No,ALQ,Unf,0.0,0.0,1,0,2,1,TA,5,0,Basment,Unf,1.0,Y
1843,2Story,Gable,CompShg,HdBoard,HdBoard,PConc,Gd,TA,Av,GLQ,Unf,1.0,0.0,2,1,3,1,Gd,9,2,Attchd,Fin,2.0,Y
1844,1.5Fin,Gable,CompShg,AsbShng,AsbShng,CBlock,TA,TA,No,Unf,Unf,0.0,0.0,2,0,3,1,TA,7,0,Detchd,Unf,1.0,Y
1845,1Story,Hip,CompShg,Wd Sdng,Wd Sdng,CBlock,TA,Fa,No,Rec,Unf,0.0,0.0,1,0,3,1,TA,6,0,Attchd,Unf,1.0,Y
1846,1Story,Hip,CompShg,HdBoard,HdBoard,CBlock,TA,TA,Mn,GLQ,Unf,1.0,1.0,1,0,3,1,Gd,5,0,Detchd,Unf,1.0,Y
1847,1.5Unf,Gable,CompShg,Wd Sdng,Wd Sdng,PConc,TA,TA,No,Unf,Unf,0.0,0.0,1,0,2,1,TA,4,0,Detchd,Unf,1.0,Y
1848,1.5Fin,Gable,CompShg,VinylSd,VinylSd,CBlock,Gd,TA,Mn,ALQ,Unf,1.0,0.0,2,0,4,1,TA,7,0,Attchd,Unf,1.0,Y
1849,2Story,Gable,CompShg,VinylSd,VinylSd,PConc,TA,TA,No,GLQ,Unf,1.0,0.0,2,1,3,1,TA,8,1,Attchd,Fin,2.0,Y
1850,2Story,Gable,CompShg,VinylSd,VinylSd,PConc,Ex,TA,No,GLQ,Unf,1.0,0.0,2,1,4,1,Gd,9,1,Attchd,RFn,2.0,Y
1851,1Story,Gable,CompShg,VinylSd,VinylSd,PConc,Gd,TA,Av,GLQ,Unf,0.0,0.0,2,0,3,1,Gd,6,1,Attchd,Fin,2.0,Y
1852,1Story,Hip,CompShg,Wd Sdng,Wd Sdng,CBlock,TA,TA,No,Rec,Unf,1.0,0.0,1,0,3,1,TA,5,1,Detchd,Unf,1.0,Y
1853,1Story,Gable,CompShg,VinylSd,VinylSd,PConc,Gd,TA,No,GLQ,Unf,0.0,0.0,2,0,2,1,Gd,6,1,Attchd,RFn,2.0,Y
1854,1Story,Gable,WdShngl,Plywood,Plywood,CBlock,Gd,TA,Gd,ALQ,Unf,1.0,0.0,2,0,2,1,Gd,5,2,Attchd,Unf,2.0,Y
1855,1Story,Gable,CompShg,VinylSd,VinylSd,PConc,Gd,TA,No,GLQ,Unf,1.0,0.0,2,0,2,1,Gd,5,0,Attchd,Fin,2.0,Y
1856,1Story,Gable,CompShg,CemntBd,CmentBd,PConc,Gd,TA,No,GLQ,Unf,1.0,0.0,1,0,3,1,TA,6,1,Attchd,Unf,2.0,Y
1857,1Story,Gable,CompShg,VinylSd,VinylSd,PConc,Gd,TA,No,GLQ,Unf,0.0,1.0,1,0,3,1,TA,5,0,Detchd,Unf,2.0,Y
1858,1Story,Hip,CompShg,VinylSd,VinylSd,PConc,Gd,TA,Gd,Unf,Unf,0.0,0.0,2,0,3,1,Gd,7,1,Attchd,RFn,3.0,Y
1860,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,CBlock,Gd,TA,No,BLQ,Unf,1.0,0.0,1,0,3,1,TA,5,1,Detchd,RFn,1.0,P
1861,1Story,Gable,CompShg,MetalSd,MetalSd,BrkTil,Fa,TA,No,Unf,Unf,0.0,0.0,1,0,2,1,TA,5,0,Detchd,Unf,2.0,N
1862,1Story,Gable,CompShg,MetalSd,VinylSd,BrkTil,TA,TA,Mn,Rec,Unf,0.0,0.0,2,0,2,1,Fa,5,1,Detchd,Unf,1.0,Y
1863,1Story,Hip,CompShg,VinylSd,VinylSd,PConc,Gd,TA,No,GLQ,Unf,1.0,0.0,2,0,3,1,Gd,7,1,Attchd,Fin,2.0,Y
1864,2Story,Gable,CompShg,MetalSd,MetalSd,CBlock,Gd,TA,No,ALQ,Unf,0.0,0.0,2,1,3,1,Gd,6,1,Attchd,RFn,2.0,Y
1865,1Story,Gable,CompShg,HdBoard,HdBoard,CBlock,TA,TA,Av,Rec,BLQ,1.0,0.0,1,0,3,1,TA,6,0,Attchd,RFn,1.0,Y
1866,2Story,Hip,CompShg,VinylSd,VinylSd,PConc,Ex,TA,Mn,Unf,Unf,0.0,0.0,2,1,4,1,Ex,8,1,BuiltIn,RFn,3.0,Y
1867,1Story,Gable,CompShg,VinylSd,VinylSd,CBlock,TA,TA,No,ALQ,Unf,1.0,0.0,1,0,2,1,TA,5,1,Detchd,Unf,1.0,Y
1868,2Story,Gable,CompShg,VinylSd,VinylSd,PConc,Gd,TA,No,Unf,Unf,0.0,0.0,2,1,3,1,Gd,8,0,Attchd,Fin,2.0,Y
1869,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,CBlock,TA,TA,No,BLQ,LwQ,1.0,0.0,2,0,3,1,TA,7,1,Detchd,Unf,2.0,Y
1870,1.5Fin,Gable,CompShg,AsbShng,AsbShng,BrkTil,TA,TA,No,BLQ,Unf,1.0,0.0,1,0,4,1,TA,7,0,Attchd,Unf,1.0,Y
1871,2Story,Gable,CompShg,VinylSd,VinylSd,PConc,Gd,TA,No,GLQ,Unf,0.0,0.0,2,1,3,1,Gd,7,0,Attchd,RFn,2.0,Y
1872,1Story,Hip,CompShg,MetalSd,MetalSd,PConc,Ex,TA,No,GLQ,Unf,1.0,0.0,2,0,2,1,Ex,6,1,Attchd,RFn,2.0,Y
1873,SLvl,Gable,CompShg,HdBoard,HdBoard,PConc,Gd,TA,No,Unf,Unf,0.0,0.0,2,1,3,1,TA,7,1,BuiltIn,Fin,2.0,Y
1874,2Story,Gable,CompShg,HdBoard,HdBoard,PConc,Gd,TA,No,Unf,Unf,0.0,0.0,2,1,3,1,TA,7,1,Attchd,Fin,2.0,Y
1876,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,BrkTil,TA,TA,Mn,Rec,LwQ,0.0,0.0,2,0,4,1,TA,7,1,Detchd,Unf,2.0,Y
1877,1Story,Gable,CompShg,VinylSd,VinylSd,PConc,Gd,TA,No,Unf,Unf,0.0,0.0,1,1,3,1,TA,5,0,Attchd,RFn,2.0,Y
1878,1Story,Gable,CompShg,Plywood,Plywood,CBlock,TA,TA,No,ALQ,Unf,2.0,0.0,2,0,4,2,TA,8,0,Detchd,Unf,2.0,Y
1879,2Story,Gable,CompShg,VinylSd,VinylSd,PConc,Gd,TA,Av,Unf,Unf,0.0,0.0,2,1,3,1,TA,7,1,Attchd,Fin,2.0,Y
1880,1Story,Gable,CompShg,VinylSd,VinylSd,PConc,Gd,TA,No,Unf,Unf,0.0,0.0,1,1,2,1,TA,5,0,Attchd,Unf,2.0,Y
1881,1Story,Gable,CompShg,MetalSd,MetalSd,PConc,Gd,TA,Mn,GLQ,Unf,0.0,0.0,2,0,2,1,Gd,5,0,Attchd,RFn,2.0,Y
1882,2Story,Gable,CompShg,VinylSd,VinylSd,PConc,Gd,TA,No,GLQ,Unf,0.0,0.0,2,1,4,1,Gd,8,1,BuiltIn,Fin,2.0,Y
1883,2Story,Gable,CompShg,VinylSd,VinylSd,PConc,Gd,TA,No,Unf,Unf,0.0,0.0,2,1,3,1,Gd,8,1,Attchd,Fin,2.0,Y
1884,2Story,Hip,CompShg,HdBoard,Plywood,CBlock,TA,TA,No,BLQ,Unf,0.0,0.0,1,1,3,1,TA,6,0,Attchd,Fin,2.0,Y
1885,1Story,Hip,CompShg,CemntBd,CmentBd,PConc,Ex,TA,Gd,GLQ,Unf,1.0,1.0,2,1,2,1,Ex,15,2,Attchd,Fin,3.0,Y
1886,1Story,Hip,CompShg,Plywood,Plywood,PConc,TA,TA,No,Unf,Unf,0.0,0.0,2,0,3,1,TA,7,1,Attchd,Unf,2.0,Y
1887,1Story,Flat,Tar&Grv,Plywood,Plywood,CBlock,TA,Gd,Gd,GLQ,Unf,1.0,0.0,1,0,2,1,TA,5,1,Attchd,Unf,2.0,Y
1888,2Story,Gable,CompShg,Plywood,Brk Cmn,CBlock,Gd,TA,No,ALQ,Unf,0.0,0.0,2,1,3,1,TA,7,1,Attchd,Unf,2.0,Y
1890,2Story,Gable,CompShg,Plywood,Plywood,CBlock,Gd,TA,No,Unf,Unf,0.0,0.0,1,1,3,1,TA,6,1,Attchd,RFn,1.0,Y
1891,1Story,Gable,CompShg,VinylSd,VinylSd,PConc,Ex,Gd,No,ALQ,Unf,1.0,0.0,1,1,2,1,TA,5,0,Attchd,Fin,2.0,Y
1892,1.5Fin,Gable,CompShg,MetalSd,MetalSd,CBlock,Fa,Fa,Mn,Unf,Unf,1.0,1.0,1,0,4,1,TA,7,1,Detchd,Unf,1.0,P
1894,1Story,Hip,CompShg,MetalSd,MetalSd,CBlock,TA,TA,No,ALQ,GLQ,1.0,0.0,1,0,2,1,TA,6,0,Detchd,Unf,2.0,Y
1895,1Story,Gable,CompShg,HdBoard,HdBoard,CBlock,TA,TA,No,BLQ,Unf,1.0,0.0,1,0,3,1,TA,6,0,Attchd,Unf,1.0,Y
1896,2Story,Gable,CompShg,VinylSd,VinylSd,PConc,Gd,TA,No,Rec,Unf,0.0,0.0,2,1,3,1,Gd,7,0,Attchd,RFn,2.0,Y
1897,2.5Unf,Gable,CompShg,BrkFace,Wd Sdng,BrkTil,TA,TA,No,Rec,Unf,0.0,0.0,3,1,5,1,Gd,7,2,Detchd,Unf,2.0,Y
1898,1Story,Gable,CompShg,HdBoard,Plywood,CBlock,TA,TA,No,LwQ,BLQ,1.0,0.0,2,0,3,1,TA,6,1,Attchd,Fin,2.0,Y
1899,2Story,Gable,CompShg,HdBoard,HdBoard,PConc,Gd,TA,No,Unf,Unf,0.0,0.0,2,1,3,1,TA,6,1,Attchd,Fin,2.0,Y
1900,2Story,Gable,CompShg,WdShing,Wd Shng,CBlock,TA,TA,Mn,ALQ,Unf,1.0,0.0,1,1,3,1,TA,6,1,Attchd,Unf,2.0,Y
1901,2Story,Gable,CompShg,VinylSd,VinylSd,PConc,Gd,TA,No,Unf,Unf,0.0,0.0,2,1,3,1,Gd,6,0,Attchd,RFn,2.0,Y
1902,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,PConc,TA,TA,Mn,LwQ,Unf,1.0,0.0,1,0,4,1,TA,7,1,Attchd,Unf,1.0,Y
1903,2Story,Gable,CompShg,VinylSd,VinylSd,PConc,Gd,TA,No,GLQ,Unf,0.0,0.0,2,1,3,1,Gd,7,1,Attchd,RFn,2.0,Y
1904,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,PConc,Ex,Gd,Mn,LwQ,ALQ,0.0,1.0,1,0,2,1,TA,6,0,Detchd,Unf,1.0,Y
1905,1.5Fin,Gable,CompShg,MetalSd,MetalSd,PConc,TA,TA,No,Unf,Unf,0.0,0.0,1,1,3,1,TA,8,0,Attchd,Unf,1.0,Y
1906,SLvl,Gable,CompShg,HdBoard,Plywood,CBlock,TA,TA,Av,GLQ,Unf,1.0,0.0,1,0,3,1,TA,7,1,Detchd,Unf,2.0,Y
1907,1Story,Gable,CompShg,HdBoard,HdBoard,CBlock,TA,TA,No,BLQ,Rec,1.0,0.0,1,1,3,1,TA,6,0,Detchd,Unf,1.0,Y
1908,2Story,Gable,CompShg,VinylSd,VinylSd,PConc,Gd,TA,Av,GLQ,Unf,1.0,0.0,2,1,3,1,Gd,7,1,Attchd,RFn,2.0,Y
1909,2Story,Gable,CompShg,VinylSd,VinylSd,PConc,Gd,TA,No,Unf,Unf,0.0,0.0,2,1,4,1,Gd,10,1,BuiltIn,Fin,3.0,Y
1910,2Story,Gable,CompShg,VinylSd,VinylSd,PConc,Gd,TA,Gd,GLQ,Unf,0.0,0.0,2,1,4,1,Gd,9,1,BuiltIn,Fin,3.0,Y
1911,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,CBlock,TA,TA,Av,Rec,Unf,0.0,0.0,1,0,3,1,TA,5,0,Detchd,Unf,2.0,Y
1912,1Story,Gable,CompShg,Plywood,Plywood,PConc,Gd,TA,No,GLQ,Unf,1.0,0.0,2,0,2,1,Gd,5,0,Attchd,RFn,2.0,Y
1913,SFoyer,Gable,CompShg,HdBoard,HdBoard,PConc,Gd,TA,Av,GLQ,Rec,1.0,0.0,1,0,2,1,TA,4,0,Detchd,Unf,2.0,Y
1914,1Story,Gable,CompShg,VinylSd,VinylSd,PConc,Gd,TA,Av,ALQ,Unf,1.0,0.0,2,0,1,1,Gd,5,1,Attchd,RFn,2.0,Y
1915,1.5Unf,Gable,CompShg,MetalSd,MetalSd,CBlock,TA,TA,Av,BLQ,Unf,0.0,0.0,1,0,2,1,TA,5,0,Detchd,Unf,2.0,Y
1916,1.5Fin,Gable,CompShg,MetalSd,MetalSd,CBlock,Fa,TA,No,Rec,Unf,1.0,0.0,1,0,3,1,TA,6,0,Detchd,Unf,1.0,Y
